Vocab,WordCount
764922, 1662328
765035, 1662625
765186, 1663004
765254, 1663183
765488, 1663722
765711, 1664359
765765, 1664474
766001, 1665067
766037, 1665140
766372, 1665943
766543, 1666384
766590, 1666481
766627, 1666594
766729, 1666881
766848, 1667112
766954, 1667343
767063, 1667608
767137, 1667771
767920, 1669674
768220, 1670417
768306, 1670618
768379, 1670775
768477, 1671008
768606, 1671335
768646, 1671442
768790, 1671791
769307, 1672858
769352, 1672963
769598, 1673590
770137, 1674975
770244, 1675188
770301, 1675299
770420, 1675576
770477, 1675693
770752, 1676306
